CFM5.3 Fault Object Name,Num,Fault Area/Major Fault System,Code,Num_2,Fault Zone/Region,Code_2,Num_3,Fault Section,Code_3,Num_4,Fault Name,Code_4,Alternative,Source/Author,Last Update,Descriptor,Avg Strike,Avg Dip,Area [km^2],Exposure,Slip Sense,ID Comments,USGS ID,Fault Strand/Model Description,References
MJVA-PBMZ-MSQL-Mesquite_Lake_fault-CFM5,7,Mojave Fault Area,MJVA,9,Pisgah-Bullion-Mesquite Lake fault zone,PBMZ,5,Mesquite Lake,MSQL,1,Mesquite Lake fault,MQLF,1,CMDT,CFM5,,325,88,545.2,surface,rlss,,123,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Plesch et al., 2015; Nicholson, 2016"
MJVA-LLBM-MULT-Lavic_Lake_North_West_Bullion_fault-CFM3,7,Mojave Fault Area,MJVA,10,Lavic Lake-Bullion Mountains fault zone,LLBM,0,Multiple sections,MULT,1,Lavic Lake-North West Bullion fault,LLWB,1,HRVD,CFM3,,335,83,476.28,surface,rlss,,351+122d,incl. North West Bullion,"Pollitz & Stacks 2002 (BSSA), Bryant 2005+updates, Hauksson et al., 2012+updates"
MJVA-LLBM-MULT-Lavic_Lake_North_West_Bullion_fault_splay-CFM5,7,Mojave Fault Area,MJVA,10,Lavic Lake-Bullion Mountains fault zone,LLBM,0,Multiple sections,MULT,1,Lavic Lake-North West Bullion fault splay,LLSP,1,HRVD,CFM5,,352,89,254.95,surface,rlss,,,part of the 1999 Hector Mine Rupture,"Pollitz & Stacks 2002 (BSSA), Bryant 2005+updates, Hauksson et al., 2012+updates"
MJVA-LCLZ-LDLW-Ludlow_fault-CFM5,7,Mojave Fault Area,MJVA,11,Ludlow-Cleghorn Lake fault zone,LCLZ,1,Ludlow,LDLW,1,Ludlow fault,LDLF,1,UCSB,CFM5,,329,89,794.55,surface,rlss,,346,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Plesch et al., 2015; Nicholson, 2016"
MJVA-LCLZ-CLGL-Cleghorn_Lake_fault-CFM5,7,Mojave Fault Area,MJVA,11,Ludlow-Cleghorn Lake fault zone,LCLZ,2,Cleghorn Lake,CLGL,1,Cleghorn Lake fault,CLGF,1,CMDT,CFM5,,152,85,234.72,surface,rlss,,349,in CFM5-Mojave Gocad project,"Bryant, 2005+updates; Hauksson et al., 2012+updates"
MJVA-GLPS-GLDS-Goldstone_Lake_fault-CFM5,7,Mojave Fault Area,MJVA,12,Goldstone Lake-Paradise fault system,GLPS,1,Goldstone Lake,GLDS,1,Goldstone Lake fault,GLSF,1,UCSB,CFM5,,141,88,577.2,surface,rlss,,355,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Plesch et al., 2015; Nicholson, 2016"
MJVA-GLPS-PRDS-Paradise_fault-CFM5,7,Mojave Fault Area,MJVA,12,Goldstone Lake-Paradise fault system,GLPS,2,Paradise,PRDS,1,Paradise fault,PRDF,1,UCSB,CFM5,,169,85,436.35,surface,rlss,,missing,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Plesch et al., 2015; Nicholson, 2016"
MJVA-CRSF-GNTM-McLean_Lake_Drinkwater_Lake_fault-CFM5,7,Mojave Fault Area,MJVA,13,Cross Faults,CRSF,1,Granite Mountains,GNTM,1,McLean Lake-Drinkwater Lake fault,MDLF,1,UCSB,CFM5,,94,89,766.87,surface,llss,,missing,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Plesch et al., 2015; Nicholson, 2016"
MJVA-CRSF-GNTM-Nelson_Lake_fault-CFM5,7,Mojave Fault Area,MJVA,13,Cross Faults,CRSF,1,Granite Mountains,GNTM,2,Nelson Lake fault,NSLF,2,UCSB,CFM5,,92,90,591.83,surface,llss,,missing,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Plesch et al., 2015; Nicholson, 2016"
MJVA-CRSF-GNTM-Granite_Mountains_fault_west-CFM5,7,Mojave Fault Area,MJVA,13,Cross Faults,CRSF,1,Granite Mountains,GNTM,5,Granite Mountains fault-west,GRMW,4,UCSB,CFM5,,126,90,253.19,surface,rlss,,467,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Plesch et al., 2015; Nicholson, 2016"
MJVA-CRSF-TFMT-Coyote_Canyon_fault-CFM5,7,Mojave Fault Area,MJVA,13,Cross Faults,CRSF,2,Tiefort Mountains,TFMT,1,Coyote Canyon fault,CYCF,1,UCSB,CFM5,,274,89,592.45,surface,llss,,362,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Plesch et al., 2015; Nicholson, 2016"
MJVA-CRSF-BCYL-Bicycle_Lake_fault-CFM5,7,Mojave Fault Area,MJVA,13,Cross Faults,CRSF,3,Bicycle Lake,BCYL,1,Bicycle Lake fault,BCLF,1,UCSB,CFM5,,276,90,249.93,surface,llss,,357,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Plesch et al., 2015; Nicholson, 2016"
MJVA-CRSF-BCYL-Bitter_Springs_fault-CFM5,7,Mojave Fault Area,MJVA,13,Cross Faults,CRSF,3,Bicycle Lake,BCYL,2,Bitter Springs fault,BSPF,1,UCSB,CFM5,,69,88,134.52,surface,llss,,477,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Plesch et al., 2015; Nicholson, 2016"
MJVA-CRSF-CYTL-Coyote_Lake_fault-CFM5,7,Mojave Fault Area,MJVA,13,Cross Faults,CRSF,4,Coyote Lake,CYTL,1,Coyote Lake fault,CYLF,1,CMDT,CFM5,,74,88,593.56,surface,llss,,354,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Plesch et al., 2015; Nicholson, 2016"
MJVA-CRSF-MANX-Manix_fault-CFM5,7,Mojave Fault Area,MJVA,13,Cross Faults,CRSF,5,Manix,MANX,1,Manix fault,MNXF,1,UCSB,CFM5,,250,87,523.49,surface,llss,,344,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Plesch et al., 2015; Nicholson, 2016"
MJVA-CRSF-CADY-Cady_fault-CFM5,7,Mojave Fault Area,MJVA,13,Cross Faults,CRSF,6,Cady,CADY,1,Cady fault,CDYF,1,UCSB,CFM5,,90,88,286.63,surface,llss,,345,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Plesch et al., 2015; Nicholson, 2016"
MJVA-NEMV-RDPS-Red_Pass_fault-CFM5,7,Mojave Fault Area,MJVA,15,Northeast Mojave faults,NEMV,1,Red Pass,RDPS,1,Red Pass fault,RDPF,1,UCSB,CFM5,,141,83,254.72,surface,rlss,,360,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Plesch et al., 2015; Nicholson, 2016"
MJVA-NEMV-GRLS-Garlic_Spring_fault-CFM5,7,Mojave Fault Area,MJVA,15,Northeast Mojave faults,NEMV,2,Garlic Springs,GRLS,1,Garlic Springs fault,GRSF,1,UCSB,CFM5,,133,88,222.88,surface,rlss,,358,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Plesch et al., 2015; Nicholson, 2016"
GRFS-GRFZ-WEST-Garlock_fault-CFM5,8,Garlock Fault System,GRFS,1,Garlock fault zone,GRFZ,1,Western,WEST,1,Garlock fault,GRLF,1,UCSB,CFM5,,239,89,1432.11,surface,llss,,69a,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012; Nicholson et al., 2012"
GRFS-GRFZ-EAST-Garlock_fault-CFM5,8,Garlock Fault System,GRFS,1,Garlock fault zone,GRFZ,3,Eastern,EAST,1,Garlock fault,GRLF,1,UCSB,CFM5,,254,86,1803.13,surface,llss,,69b-c,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012; Nicholson et al., 2012"
GRFS-GRFZ-EAST-Owl_Lake_fault-CFM5,8,Garlock Fault System,GRFS,1,Garlock fault zone,GRFZ,3,Eastern,EAST,2,Owl Lake fault,OWLF,1,UCSB,CFM5,,58,88,239.49,surface,olln,,70,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012; Nicholson et al., 2012"
BNRA-BMFZ-MULT-Black_Mountain_fault-CFM3,9,Basin and Range Area,BNRA,1,Black Mountain fault zone,BMFZ,0,Multiple sections,MULT,1,Black Mountain fault,BMTF,1,HRVD,CFM3,,168,24,804.37,surface,orln,,142a-d,,"Machette et al., 2003 (USGS Open File Report), Bryant, 2005+updates"
BNRA-NDVZ-MULT-Northern_Death_Valley_fault-CFM2,9,Basin and Range Area,BNRA,2,Northern Death Valley fault zone,NDVZ,0,Multiple sections,MULT,1,Northern Death Valley fault,NDVF,1,HRVD,CFM2,,321,90,684.48,surface,rlss,,141a-c,,"Machette et al., 2003 (USGS Open File Report), Bryant, 2005+updates"
BNRA-SDVZ-MULT-Southern_Death_Valley_fault_vertical-CFM3,9,Basin and Range Area,BNRA,3,Southern Death Valley fault zone,SDVZ,0,Multiple sections,MULT,1,Southern Death Valley fault,SDVF,1,HRVD,CFM3,,142,90,439.68,surface,rlss,,143a-b,,"Machette et al., 2003 (USGS Open File Report), Bryant, 2005+updates"
SNFA-OVFZ-1872-Owens_Valley_fault_rupture-CFM1,10,Sierra Nevada Fault Area,SNFA,1,Owens Valley fault zone,OVFZ,3,1872 rupture,1872,1,Owens Valley fault,OWVF,1,HRVD,CFM1,,162,90,1056.77,surface,orln,,51b,,"Beanland & Clark, 1994 (USGS Bull), Bryant, 2005+updates"
SNFA-OVFZ-STHN-Owens_Valley_southern_extension_fault-CFM5,10,Sierra Nevada Fault Area,SNFA,1,Owens Valley fault zone,OVFZ,2,Southern,STHN,3,"Owens Valley fault, southern extension",OWFS,1,HRVD,CFM5,,333,90,96.21,surface,orln,,51b,relocated seismicity,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-OVFZ-STHN-Owens_Lake_deep_fault-CFM5,10,Sierra Nevada Fault Area,SNFA,1,Owens Valley fault zone,OVFZ,2,Southern,STHN,4,"blind Owens Lake fault, Lone Pine 2020 M5.8",OWLD,1,HRVD,CFM5,,320,65,129.37,blind,orln,,51b,relocated seismicity,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-SSNZ-MULT-Independence_Sierra_Nevada_fault-CFM1,10,Sierra Nevada Fault Area,SNFA,2,Southern Sierra Nevada fault zone,SSNZ,0,Independence-Haiwee Reservoir,MULT,1,Independence-Sierra Nevada fault,ISNF,1,HRVD,CFM1,,358,62,2203.51,surface,n,,65a-b,,"Peterson et al., 1996 (USGS Open File Report); Bryant, 2005+updates"
SNFA-SSNZ-INDP-Independence_fault-CFM1,10,Sierra Nevada Fault Area,SNFA,2,Southern Sierra Nevada fault zone,SSNZ,1,Independence,INDP,1,Independence fault,INDF,1,HRVD,CFM1,,336,63,770.15,surface,n,,65a,,"Peterson et al., 1996 (USGS Open File Report); Bryant, 2005+updates"
SNFA-HMFZ-MULT-Hunter_Mountain_fault-CFM1,10,Sierra Nevada Fault Area,SNFA,3,Hunter Mountain fault zone,HMFZ,0,Hunter Mtn-Saline Valley,MULT,1,Hunter Mountain fault,HTMF,1,HRVD,CFM1,,318,90,1064.05,surface,orln,,66a-b,qfaults,"Bryant, 2005+updates"
SNFA-PMVZ-MULT-Panamint_Valley_fault_steep-CFM2,10,Sierra Nevada Fault Area,SNFA,4,Panamint Valley fault zone,PMVZ,0,Northern Panamint-Brown Mtn,MULT,1,Panamint Valley fault,PMVF,1,HRVD,CFM2,CFM,330,90,772.09,surface,orln,,67a-d,steep dip model,"Bryant, 2005+updates"
SNFA-AHTC-ASHH-Ash_Hill_fault-CFM2,10,Sierra Nevada Fault Area,SNFA,5,Ash Hill-Tank Canyon fault system,AHTC,1,Ash Hill,ASHH,1,Ash Hill fault,ASHF,1,HRVD,CFM2,,157,80,194.03,surface,orln,,233,qfaults,"Bryant, 2005+updates"
SNFA-AHTC-TANK-Tank_Canyon_fault-CFM2,10,Sierra Nevada Fault Area,SNFA,5,Ash Hill-Tank Canyon fault system,AHTC,3,Tank Canyon,TANK,1,Tank Canyon fault,TNKF,1,HRVD,CFM2,CFM,180,54,135.67,surface,n,,71,qfaults,"Bryant, 2005+updates"
SNFA-LLFZ-CNTR-Little_Lake_fault-CFM5,10,Sierra Nevada Fault Area,SNFA,6,Little Lake fault zone,LLFZ,1,Central,CNTR,1,Little Lake fault,LLKF,3,HRVD,CFM5,,330,87,525.84,surface,rlss,,72,relocated seismicity,"Hauksson et al., 2012+updates; Bryant, 2005+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-EAST-Eastern_Little_Lake_main_fault-CFM5,10,Sierra Nevada Fault Area,SNFA,6,Little Lake fault zone,LLFZ,2,Eastern,EAST,1,Eastern Little Lake main fault,ELMF,1,HRVD,CFM5,,317,88,736.31,surface,orln,,72,main strand,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-EAST-Eastern_Little_Lake_NW_splay-CFM5,10,Sierra Nevada Fault Area,SNFA,6,Little Lake fault zone,LLFZ,2,Eastern,EAST,2,Eastern Little Lake NW splay,ELNW,1,HRVD,CFM5,,334,86,138.43,surface,orln,,72,northwest splay,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-EAST-Eastern_Little_Lake_NC_splay-CFM5,10,Sierra Nevada Fault Area,SNFA,6,Little Lake fault zone,LLFZ,2,Eastern,EAST,3,Eastern Little Lake NC splay,ELNC,1,HRVD,CFM5,,347,81,160.7,surface,orln,,72,north-center splay,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-EAST-Eastern_Little_Lake_NE_splay-CFM5,10,Sierra Nevada Fault Area,SNFA,6,Little Lake fault zone,LLFZ,2,Eastern,EAST,4,Eastern Little Lake NE splay,ELNE,1,HRVD,CFM5,,341,80,232.19,surface,orln,,72,northeast splay,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-EAST-Eastern_Little_Lake_NE_outer_splay-CFM5,10,Sierra Nevada Fault Area,SNFA,6,Little Lake fault zone,LLFZ,2,Eastern,EAST,5,Eastern Little Lake NE outer splay,ELNB,1,HRVD,CFM5,,349,81,253.08,surface,orln,,72,northeast outer splay,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-EAST-Eastern_Little_Lake_center_east_branch-CFM5,10,Sierra Nevada Fault Area,SNFA,6,Little Lake fault zone,LLFZ,2,Eastern,EAST,6,Eastern Little Lake center east branch,ELCE,1,HRVD,CFM5,,317,85,179.48,surface,orln,,72,center east branch,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-EAST-Eastern_Little_Lake_south_west_branch-CFM5,10,Sierra Nevada Fault Area,SNFA,6,Little Lake fault zone,LLFZ,2,Eastern,EAST,7,Eastern Little Lake south west branch,ELCE,1,HRVD,CFM5,,323,88,196.92,surface,orln,,72,south west branch,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-EAST-China_Lake_fault-CFM5,10,Sierra Nevada Fault Area,SNFA,6,Little Lake fault zone,LLFZ,2,Eastern,EAST,8,China Lake fault,CHLF,1,HRVD,CFM5,,154,85,96.87,blind,orln,,72,main and west branch,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-SOUT-Southern_Little_Lake_main_fault-CFM5,10,Sierra Nevada Fault Area,SNFA,6,Little Lake fault zone,LLFZ,3,Southern,SOUT,1,Southern Little Lake main fault,SLMF,1,HRVD,CFM5,,221,86,264.09,surface,olln,,72,main fault,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-SOUT-Southern_Little_Lake_north_fault-CFM5,10,Sierra Nevada Fault Area,SNFA,6,Little Lake fault zone,LLFZ,3,Southern,SOUT,2,Southern Little Lake north fault,SLNF,1,HRVD,CFM5,,223,84,180.96,surface,olln,,72,northern strand,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-CRSS-Central_Little_Lake_south_cross_fault-CFM5,10,Sierra Nevada Fault Area,SNFA,6,Little Lake fault zone,LLFZ,4,Cross,CRSS,7,Eastern Little Lake south cross fault,STCF,1,HRVD,CFM5,,42,86,38.11,blind,olln,,72,southern cross fault,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-CRSS-Eastern_Little_Lake_north_north_west_cross_fault-CFM5,10,Sierra Nevada Fault Area,SNFA,6,Little Lake fault zone,LLFZ,4,Cross,CRSS,1,Eastern Little Lake north north west cross fault,NNWC,1,HRVD,CFM5,,54,86,46.04,surface,olln,,72,north north west cross fault,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-CRSS-Eastern_Little_Lake_north_north_east_cross_fault-CFM5,10,Sierra Nevada Fault Area,SNFA,6,Little Lake fault zone,LLFZ,4,Cross,CRSS,2,Eastern Little Lake north north east cross fault,NNEC,1,HRVD,CFM5,,54,83,66.25,surface,olln,,72,north north east cross fault,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-CRSS-Eastern_Little_Lake_north_south_cross_fault-CFM5,10,Sierra Nevada Fault Area,SNFA,6,Little Lake fault zone,LLFZ,4,Cross,CRSS,3,Eastern Little Lake north south cross fault,NSCF,1,HRVD,CFM5,,49,83,84.07,surface,olln,,72,north south cross fault,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-CRSS-Eastern_Little_Lake_center_cross_fault-CFM5,10,Sierra Nevada Fault Area,SNFA,6,Little Lake fault zone,LLFZ,4,Cross,CRSS,4,Eastern Little Lake center cross fault,CTCF,1,HRVD,CFM5,,230,77,89.97,blind,olln,,72,north south cross fault,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-CRSS-Eastern_Little_Lake_south_north_cross_fault-CFM5,10,Sierra Nevada Fault Area,SNFA,6,Little Lake fault zone,LLFZ,4,Cross,CRSS,5,Eastern Little Lake south north cross fault,SNCF,1,HRVD,CFM5,,35,87,46.63,blind,olln,,72,south north cross fault,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-LLFZ-CRSS-Eastern_Little_Lake_south_dip_cross_fault-CFM5,10,Sierra Nevada Fault Area,SNFA,6,Little Lake fault zone,LLFZ,4,Cross,CRSS,6,Eastern Little Lake south dip cross fault,SDCF,1,HRVD,CFM5,,233,82,104.67,blind,olln,,72,south dipping cross fault,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-ALFZ-COSO-Airport_Lake_fault-CFM5,10,Sierra Nevada Fault Area,SNFA,7,Airport Lake fault zone,ALFZ,1,Coso,COSO,0,Airport Lake fault,ARPF,1,CMDT,CFM5,,360,86,592.35,surface,orln,,73,,"Hauksson et al., 2012+updates; Bryant, 2005+updates"
SNFA-CJFZ-HWRS-Haiwee_fault-CFM5,10,Sierra Nevada Fault Area,SNFA,8,Coso Junction fault zone,CJFZ,1,Haiwee Reservoir,HWRS,1,Haiwee fault,HAWF,1,HRVD,CFM5,,341,89,84.03,blind,orln,,,,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-CJFZ-HWRS-Haiwee_fault_connector-CFM5,10,Sierra Nevada Fault Area,SNFA,8,Coso Junction fault zone,CJFZ,1,Haiwee Reservoir,HWRS,1,Haiwee fault connector,HWFC,1,HRVD,CFM5,,336,90,101.67,blind,orln,,,connector to Owens Valley fault,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-CJFZ-COSJ-Coso_Junction_fault-CFM5,10,Sierra Nevada Fault Area,SNFA,8,Coso Junction fault zone,CJFZ,1,Coso Junction,COSJ,1,Coso Junction fault,CSJF,1,HRVD,CFM5,,6,51,217.9,blind,orln,,,,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-CJFZ-CRSS-Coso_Junction_cross_fault_array-CFM5,10,Sierra Nevada Fault Area,SNFA,8,Coso Junction fault zone,CJFZ,1,Cross,CRSS,1,Coso Junction cross fault array,CJCF,1,HRVD,CFM5,,43,70,177.98,blind,orln,,,,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-CJFZ-CRSS-Rose_Valley_cross_fault-CFM5,10,Sierra Nevada Fault Area,SNFA,8,Coso Junction fault zone,CJFZ,1,Cross,CRSS,1,Rose Valley cross fault,RVCF,1,HRVD,CFM5,,69,69,46.51,blind,olln,,,,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
SNFA-CJFZ-ROSE-Rose_Valley_fault-CFM5,10,Sierra Nevada Fault Area,SNFA,8,Coso Junction fault zone,CJFZ,1,Rose Valley,ROSE,1,Rose Valley fault,RSVF,1,HRVD,CFM5,,178,81,125.01,blind,orln,,,,"Hauksson et al., 2012+updates; Plesch et al. 2020 (SCEC)"
GVFA-WWFZ-MULT-White_Wolf_fault-CFM5,11,Great Valley Fault Area,GVFA,1,White Wolf fault zone,WWFZ,0,Multiple Sections,MULT,1,White Wolf fault,WWFF,1,UCSB,CFM5,,57,68,2113.2,surface,ollr,,74,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Bawden, 2001; Goodman and Malin, 1992; Nicholson et al., 2019"
GVFA-WWFZ-NEST-Scodie_Lineament-CFM5,11,Great Valley Fault Area,GVFA,1,White Wolf fault zone,WWFZ,3,North-Eastern,NEST,2,Scodie Lineament,SCDL,1,UCSB,CFM5,,41,85,205.66,blind,ollr,proposed 74c,74c,relocated seismicity,"Hauksson et al., 2012+updates; Nicholson et al., 2019"
GVFA-PLFZ-MULT-Pleito_fault-CFM2,11,Great Valley Fault Area,GVFA,2,Pleito fault zone,PLFZ,0,Multiple sections,MULT,1,Pleito fault,PLTF,1,HRVD,CFM2,CFM,92,45,760.36,surface,r,,76a-b,,Medwedeff 1992; Namson & Davis 1988 (GSA Bull.)
GVFA-KRCS-KRCN-Kern_Canyon_fault-CFM5,11,Great Valley Fault Area,GVFA,3,Kern Canyon fault system,KRCS,1,Kern Canyon,KRCN,1,Kern Canyon fault,KRCF,1,CMDT,CFM5,,6,62,2058.29,surface,orln,,missing,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Plesch et al., 2014; Nicholson et al., 2014"
GVFA-KRCS-LISA-Lake_Isabella_lineament-CFM2,11,Great Valley Fault Area,GVFA,3,Kern Canyon fault system,KRCS,2,Lake Isabella,LISA,1,Lake Isabella lineament,LIBF,1,HRVD,CFM2,,10,90,840.55,blind,rlss,,missing,relocated seismicity,"Hauksson et al., 2012+updates"
GVFA-TDRS-COAL-Coalinga_blind_fault-CFM2,11,Great Valley Fault Area,GVFA,4,Temblor-Diablo Range thrust system,TDRS,1,Coalinga,COAL,1,Coalinga blind fault,COLF,1,HRVD,CFM2,,138,10,499.84,blind,orlr,,missing,,Guzofski et al. 2007 (JGR)
GVFA-TDRS-KTLM-Kettleman_Hills_blind_fault_North_Dome-CFM2,11,Great Valley Fault Area,GVFA,4,Temblor-Diablo Range thrust system,TDRS,2,Kettleman Hills,KTLM,1,Kettleman Hills blind fault,KTHF,1,HRVD,CFM2,,127,17,352.73,blind,orlr,,missing,North Dome,Guzofski et al. 2007 (JGR)
GVFA-TDRS-LSTH-Lost_Hills_blind_fault-CFM2,11,Great Valley Fault Area,GVFA,4,Temblor-Diablo Range thrust system,TDRS,3,Lost Hills,LSTH,1,Lost Hills blind fault,LSHF,1,HRVD,CFM2,,144,29,171.31,blind,orlr,,missing,,Guzofski et al. 2007 (JGR)
CRFA-REHZ-MULT-Rinconada_fault-CFM4,12,Coast Ranges Fault Area,CRFA,1,Rinconada-East Huasna fault system,REHZ,0,Multiple sections,MULT,1,Rinconada fault,RNCF,1,UCSB,CFM4,,147,82,1086.48,surface,rlss,,63a-c,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012; Nicholson et al., 2013"
CRFA-REHZ-EHSN-East_Huasna_fault-CFM4,12,Coast Ranges Fault Area,CRFA,1,Rinconada-East Huasna fault system,REHZ,4,East Huasna,EHSN,1,East Huasna fault,EHSF,1,UCSB,CFM4,,324,90,512.42,surface,rlss,,251,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012; Nicholson et al., 2013"
CRFA-SCFZ-SCYM-South_Cuyama_fault-CFM3,12,Coast Ranges Fault Area,CRFA,2,South Cuyama-Ozena fault zone,SCFZ,1,South Cuyama,SCYM,1,South Cuyuma fault,SCYF,1,HRVD,CFM3,,117,36,471.2,surface,orlr,,252,,"Davis et al., 1988 (SEPM)"
CRFA-SJMZ-MULT-San_Juan_fault-CFM5,12,Coast Ranges Fault Area,CRFA,3,San Juan-Morales fault zone,SJMZ,0,Multiple sections,MULT,0,San Juan fault,SJNF,1,CMDT,CFM5,,334,67,705.51,surface,orlr,,77,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Nicholson et al., 2017"
CRFA-SJMZ-CHMN-Big_Spring_fault_35dip-CFM5,12,Coast Ranges Fault Area,CRFA,3,San Juan-Morales fault zone,SJMZ,3,Chimineas,CHMN,2,Big Spring fault,BSPF,1,CMDT,CFM5,,302,34,516.08,surface,orlr,,77,35 dip; Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012+updates; Nicholson et al., 2017"
CRFA-SJMZ-MRLS-Morales_fault-CFM3,12,Coast Ranges Fault Area,CRFA,3,San Juan-Morales fault zone,SJMZ,4,Morales,MRLS,1,Morales fault,MRLF,1,HRVD,CFM3,,305,23,743.31,surface,orlr,,491,,"Davis et al., 1988 (SEPM)"
CRFA-LPNZ-MULT-La_Panza_fault-CFM4,12,Coast Ranges Fault Area,CRFA,4,La Panza fault zone,LPNZ,0,Multiple sections,MULT,1,La Panza fault,LPZF,1,HRVD,CFM4,,316,48,1349.32,surface,orlr,,78,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012; Nicholson et al., 2013"
CRFA-BPPM-WEST-Big_Pine_fault-CFM2,12,Coast Ranges Fault Area,CRFA,5,Big Pine-Pine Mountain fault zone,BPPM,1,Western Big Pine,WEST,1,Big Pine fault,BPNF,1,HRVD,CFM2,,274,50,245.49,surface,ollr,,86a,North Branch,"Onderdonk et al., 2005 (Tectonics)"
CRFA-BPPM-EAST-Big_Pine_fault-CFM4,12,Coast Ranges Fault Area,CRFA,5,Big Pine-Pine Mountain fault zone,BPPM,2,Eastern Big Pine,EAST,1,Big Pine fault,BPNF,1,CMDT,CFM4,,92,70,184.19,surface,ollr,,86b,Qfaults + relocated seismicity,"Bryant, 2005+updates; Hauksson et al., 2012; Nicholson et al., 2013"
CRFA-BPPM-LKWV-Lockwood_Valley_fault-CFM2,12,Coast Ranges Fault Area,CRFA,5,Big Pine-Pine Mountain fault zone,BPPM,3,Lockwood Valley,LKWV,1,Lockwood Valley fault,LWVF,1,HRVD,CFM2,,255,73,324.67,surface,ollr,,86c,,"Onderdonk et al., 2005 (Tectonics)"
